state_id,year,cause,count
4547,2007,Murder_Cause_Witchcraft,0
4547,2006,Murder_Cause_Witchcraft,0
4547,2005,Murder_Cause_Witchcraft,0
4547,2004,Murder_Cause_Witchcraft,0
4547,2003,Murder_Cause_Witchcraft,0
4547,2002,Murder_Cause_Witchcraft,0
4547,2001,Murder_Cause_Witchcraft,0
4547,2008,Murder_Cause_Witchcraft,0
4547,2001,Murder_Cause_Other_Causes_or_Motives,20
4547,2009,Murder_Cause_Lunacy,0
4547,2002,CHNAMurder_Cause_By_TerroristExtremist,0
4547,2001,CHNAMurder_Cause_By_TerroristExtremist,0
4547,2003,CHNAMurder_Cause_Communalism,0
4547,2004,CHNAMurder_Cause_Communalism,0
4547,2002,CHNAMurder_Cause_Communalism,0
4547,2010,CHNAMurder_Cause_For_Political_reason,0
4547,2001,CHNAMurder_Cause_Communalism,0
4547,2003,CHNAMurder_Cause_By_TerroristExtremist,0
4547,2010,Murder_Cause_Personal_Vendetta_or_Enmity,10
4547,2009,CHNAMurder_Cause_For_Political_reason,0
4547,2007,CHNAMurder_Cause_For_Political_reason,0
4547,2006,CHNAMurder_Cause_For_Political_reason,0
4547,2005,CHNAMurder_Cause_For_Political_reason,0
4547,2004,CHNAMurder_Cause_For_Political_reason,0
4547,2003,CHNAMurder_Cause_For_Political_reason,0
4547,2002,CHNAMurder_Cause_For_Political_reason,0
4547,2001,CHNAMurder_Cause_For_Political_reason,0
4547,2008,CHNAMurder_Cause_For_Political_reason,0
4547,2008,Murder_Cause_Personal_Vendetta_or_Enmity,6
4547,2009,Murder_Cause_Personal_Vendetta_or_Enmity,11
4547,2002,Murder_Cause_Personal_Vendetta_or_Enmity,4
4547,2008,CHNAMurder_Cause_By_TerroristExtremist,0
4547,2009,CHNAMurder_Cause_By_TerroristExtremist,0
4547,2010,CHNAMurder_Cause_By_TerroristExtremist,0
4547,2001,Murder_Cause_Personal_Vendetta_or_Enmity,4
4547,2005,CHNAMurder_Cause_By_TerroristExtremist,0
4547,2005,Murder_Cause_Personal_Vendetta_or_Enmity,3
4547,2003,Murder_Cause_Personal_Vendetta_or_Enmity,6
4547,2010,CHNAMurder_Cause_Communalism,0
4547,2009,CHNAMurder_Cause_Communalism,0
4547,2008,CHNAMurder_Cause_Communalism,0
4547,2004,CHNAMurder_Cause_By_TerroristExtremist,0
4547,2007,CHNAMurder_Cause_Communalism,0
4547,2006,CHNAMurder_Cause_Communalism,0
4547,2005,CHNAMurder_Cause_Communalism,0
4547,2004,Murder_Cause_Personal_Vendetta_or_Enmity,7
4547,2007,CHNAMurder_Cause_By_TerroristExtremist,0
4547,2006,CHNAMurder_Cause_By_TerroristExtremist,0
8855,2010,CHNAMurder_Cause_Gain,2
8855,2008,CHNAMurder_Cause_Property_Dispute,1
8855,2009,CHNAMurder_Cause_Property_Dispute,0
8855,2009,CHNAMurder_Cause_Gain,1
8855,2009,CHNAMurder_Cause_Class_Conflict,0
8855,2007,CHNAMurder_Cause_Gain,0
8855,2006,Murder_Cause_Witchcraft,3
8855,2005,Murder_Cause_Witchcraft,6
8855,2004,Murder_Cause_Witchcraft,1
8855,2003,Murder_Cause_Witchcraft,1
8855,2002,Murder_Cause_Witchcraft,4
8855,2001,Murder_Cause_Witchcraft,2
8855,2008,CHNAMurder_Cause_Gain,0
8855,2001,CHNAMurder_Cause_Gain,77
8855,2009,Murder_Cause_Personal_Vendetta_or_Enmity,136
8855,2008,Murder_Cause_Personal_Vendetta_or_Enmity,157
8855,2002,CHNAMurder_Cause_Gain,1
8855,2003,CHNAMurder_Cause_Gain,3
8855,2004,CHNAMurder_Cause_Gain,0
8855,2006,CHNAMurder_Cause_Gain,0
8855,2010,Murder_Cause_Personal_Vendetta_or_Enmity,118
8855,2005,CHNAMurder_Cause_Gain,2
8855,2004,CHNAMurder_Cause_Property_Dispute,1
8855,2006,CHNAMurder_Cause_Property_Dispute,0
8855,2005,Murder_Cause_By_TerroristExtremist,0
8855,2004,Murder_Cause_By_TerroristExtremist,1
8855,2003,Murder_Cause_By_TerroristExtremist,1
8855,2002,Murder_Cause_By_TerroristExtremist,1
8855,2001,Murder_Cause_By_TerroristExtremist,1
8855,2010,Murder_Cause_Property_Dispute,90
8855,2009,Murder_Cause_Property_Dispute,83
8855,2008,Murder_Cause_Property_Dispute,87
8855,2007,Murder_Cause_Property_Dispute,93
8855,2006,Murder_Cause_Property_Dispute,110
8855,2005,Murder_Cause_Property_Dispute,108
8855,2004,Murder_Cause_Property_Dispute,117
8855,2001,Murder_Cause_Personal_Vendetta_or_Enmity,133
8855,2002,Murder_Cause_Personal_Vendetta_or_Enmity,169
8855,2003,Murder_Cause_Personal_Vendetta_or_Enmity,148
8855,2004,Murder_Cause_Personal_Vendetta_or_Enmity,116
8855,2005,Murder_Cause_Personal_Vendetta_or_Enmity,116
8855,2003,Murder_Cause_Property_Dispute,107
8855,2002,Murder_Cause_Property_Dispute,127
8855,2001,Murder_Cause_Property_Dispute,127
8855,2006,Murder_Cause_Personal_Vendetta_or_Enmity,133
8855,2007,Murder_Cause_Personal_Vendetta_or_Enmity,164
8855,2001,CHNAMurder_Cause_Property_Dispute,0
8855,2002,CHNAMurder_Cause_Property_Dispute,1
8855,2003,CHNAMurder_Cause_Property_Dispute,1
8855,2007,Murder_Cause_Witchcraft,1
8855,2005,CHNAMurder_Cause_Property_Dispute,0
8855,2007,CHNAMurder_Cause_Property_Dispute,0
8855,2008,Murder_Cause_Witchcraft,0
8855,2007,Murder_Cause_Gain,74
8855,2002,CHNAMurder_Cause_Witchcraft,0
8855,2005,CHNAMurder_Cause_Lunacy,0
8855,2004,CHNAMurder_Cause_Lunacy,0
8855,2003,CHNAMurder_Cause_Lunacy,0
8855,2002,CHNAMurder_Cause_Lunacy,0
8855,2001,CHNAMurder_Cause_Lunacy,0
8855,2010,Murder_Cause_Lunacy,8
8855,2006,CHNAMurder_Cause_Lunacy,0
8855,2009,Murder_Cause_Lunacy,12
8855,2007,Murder_Cause_Lunacy,2
8855,2006,Murder_Cause_Lunacy,7
8855,2005,Murder_Cause_Lunacy,8
8855,2004,Murder_Cause_Lunacy,5
8855,2003,Murder_Cause_Lunacy,8
8855,2002,Murder_Cause_Lunacy,11
8855,2008,Murder_Cause_Lunacy,14
8855,2001,Murder_Cause_Lunacy,14
8855,2007,CHNAMurder_Cause_Lunacy,0
8855,2009,CHNAMurder_Cause_Lunacy,0
8855,2008,CHNAMurder_Cause_Class_Conflict,0
8855,2002,CHNAMurder_Cause_Communalism,1
8855,2003,CHNAMurder_Cause_Communalism,0
8855,2007,CHNAMurder_Cause_Class_Conflict,0
8855,2006,CHNAMurder_Cause_Class_Conflict,0
8855,2005,CHNAMurder_Cause_Class_Conflict,0
8855,2008,CHNAMurder_Cause_Lunacy,0
8855,2004,CHNAMurder_Cause_Class_Conflict,0
8855,2008,CHNAMurder_Cause_For_Political_reason,0
8855,2001,CHNAMurder_Cause_Communalism,0
8855,2001,Murder_Cause_Dowry,24
8855,2002,CHNAMurder_Cause_Class_Conflict,0
8855,2010,CHNAMurder_Cause_Lunacy,0
8855,2002,Murder_Cause_Dowry,20
8855,2003,CHNAMurder_Cause_Class_Conflict,0
8855,2001,CHNAMurder_Cause_Witchcraft,0
8855,2003,Murder_Cause_Dowry,19
8855,2005,Murder_Cause_Dowry,15
8855,2008,CHNAMurder_Cause_Communalism,0
8855,2009,CHNAMurder_Cause_Communalism,0
8855,2010,CHNAMurder_Cause_Communalism,0
8855,2010,Murder_Cause_Gain,66
8855,2009,Murder_Cause_Gain,66
8855,2008,Murder_Cause_Gain,61
8855,2007,CHNAMurder_Cause_Communalism,0
8855,2010,CHNAMurder_Cause_Class_Conflict,0
8855,2005,Murder_Cause_Gain,75
8855,2004,Murder_Cause_Gain,60
8855,2003,Murder_Cause_Gain,72
8855,2002,Murder_Cause_Gain,76
8855,2001,Murder_Cause_Gain,89
8855,2010,CHNAMurder_Cause_Property_Dispute,0
8855,2006,Murder_Cause_Gain,74
8855,2004,Murder_Cause_Dowry,10
8855,2006,CHNAMurder_Cause_Communalism,0
8855,2003,CHNAMurder_Cause_Witchcraft,0
8855,2006,Murder_Cause_Dowry,10
8855,2007,Murder_Cause_Dowry,19
8855,2008,Murder_Cause_Dowry,11
8855,2009,Murder_Cause_Dowry,6
8855,2010,Murder_Cause_Dowry,3
8855,2001,CHNAMurder_Cause_Class_Conflict,0
8855,2005,CHNAMurder_Cause_Communalism,0
8855,2004,CHNAMurder_Cause_Communalism,0
8855,2009,CHNAMurder_Cause_Witchcraft,0
8855,2008,CHNAMurder_Cause_Witchcraft,0
8855,2007,CHNAMurder_Cause_Witchcraft,0
8855,2006,CHNAMurder_Cause_Witchcraft,0
8855,2005,CHNAMurder_Cause_Witchcraft,0
8855,2004,CHNAMurder_Cause_Witchcraft,0
8855,2010,CHNAMurder_Cause_Witchcraft,0
8855,2007,Murder_Cause_By_TerroristExtremist,0
8855,2007,CHNAMurder_Cause_For_Political_reason,0
8855,2009,Murder_Cause_By_TerroristExtremist,0
8855,2008,CHNAMurder_Cause_Other_Causes_or_Motives,34
8855,2009,CHNAMurder_Cause_Other_Causes_or_Motives,28
8855,2010,CHNAMurder_Cause_Other_Causes_or_Motives,40
8855,2001,Murder_Cause_Casteism,2
8855,2002,Murder_Cause_Casteism,4
8855,2003,Murder_Cause_Casteism,0
8855,2004,Murder_Cause_Casteism,2
8855,2005,Murder_Cause_Casteism,1
8855,2007,CHNAMurder_Cause_Other_Causes_or_Motives,21
8855,2006,Murder_Cause_Casteism,1
8855,2008,Murder_Cause_By_TerroristExtremist,5
8855,2009,Murder_Cause_Casteism,1
8855,2010,Murder_Cause_Casteism,2
8855,2009,Murder_Cause_Other_Causes_or_Motives,554
8855,2008,Murder_Cause_Other_Causes_or_Motives,605
8855,2007,Murder_Cause_Other_Causes_or_Motives,658
8855,2006,Murder_Cause_Other_Causes_or_Motives,654
8855,2005,Murder_Cause_Other_Causes_or_Motives,561
8855,2007,Murder_Cause_Casteism,0
8855,2004,Murder_Cause_Other_Causes_or_Motives,663
8855,2006,CHNAMurder_Cause_Other_Causes_or_Motives,24
8855,2004,CHNAMurder_Cause_Other_Causes_or_Motives,20
8855,2001,Murder_Cause_Love_AffairsSexual_Relations,152
8855,2002,Murder_Cause_Love_AffairsSexual_Relations,166
8855,2003,Murder_Cause_Love_AffairsSexual_Relations,165
8855,2004,Murder_Cause_Love_AffairsSexual_Relations,129
8855,2005,Murder_Cause_Love_AffairsSexual_Relations,139
8855,2006,Murder_Cause_Love_AffairsSexual_Relations,168
8855,2007,Murder_Cause_Love_AffairsSexual_Relations,152
8855,2008,Murder_Cause_Love_AffairsSexual_Relations,163
8855,2005,CHNAMurder_Cause_Other_Causes_or_Motives,21
8855,2009,Murder_Cause_Love_AffairsSexual_Relations,154
8855,2003,CHNAMurder_Cause_Casteism,0
8855,2002,CHNAMurder_Cause_Casteism,0
8855,2001,CHNAMurder_Cause_Casteism,0
8855,2010,CHNAMurder_Cause_Dowry,1
8855,2010,Murder_Cause_Other_Causes_or_Motives,624
8855,2001,CHNAMurder_Cause_Other_Causes_or_Motives,17
8855,2002,CHNAMurder_Cause_Other_Causes_or_Motives,10
8855,2003,CHNAMurder_Cause_Other_Causes_or_Motives,24
8855,2010,Murder_Cause_Love_AffairsSexual_Relations,131
8855,2004,CHNAMurder_Cause_Casteism,0
8855,2003,Murder_Cause_Other_Causes_or_Motives,585
8855,2001,Murder_Cause_Other_Causes_or_Motives,681
8855,2001,Murder_Cause_Class_Conflict,0
8855,2002,Murder_Cause_Class_Conflict,0
8855,2003,Murder_Cause_Class_Conflict,0
8855,2004,Murder_Cause_Class_Conflict,0
8855,2005,Murder_Cause_Class_Conflict,1
8855,2006,Murder_Cause_Class_Conflict,0
8855,2007,Murder_Cause_Class_Conflict,0
8855,2008,Murder_Cause_Class_Conflict,0
8855,2001,CHNAMurder_Cause_Love_AffairsSexual_Relations,0
8855,2009,Murder_Cause_Class_Conflict,4
8855,2001,CHNAMurder_Cause_For_Political_reason,0
8855,2002,CHNAMurder_Cause_For_Political_reason,0
8855,2003,CHNAMurder_Cause_For_Political_reason,0
8855,2004,CHNAMurder_Cause_For_Political_reason,0
8855,2005,CHNAMurder_Cause_For_Political_reason,0
8855,2006,CHNAMurder_Cause_For_Political_reason,0
8855,2010,CHNAMurder_Cause_For_Political_reason,0
8855,2009,CHNAMurder_Cause_For_Political_reason,0
8855,2010,Murder_Cause_Class_Conflict,0
8855,2002,Murder_Cause_Other_Causes_or_Motives,669
8855,2002,CHNAMurder_Cause_Love_AffairsSexual_Relations,0
8855,2004,CHNAMurder_Cause_Love_AffairsSexual_Relations,1
8855,2010,Murder_Cause_Witchcraft,5
8855,2009,Murder_Cause_Witchcraft,4
8855,2010,CHNAMurder_Cause_By_TerroristExtremist,0
8855,2009,CHNAMurder_Cause_By_TerroristExtremist,0
8855,2008,CHNAMurder_Cause_By_TerroristExtremist,0
8855,2007,CHNAMurder_Cause_By_TerroristExtremist,0
8855,2006,CHNAMurder_Cause_By_TerroristExtremist,0
8855,2005,CHNAMurder_Cause_By_TerroristExtremist,0
8855,2003,CHNAMurder_Cause_Love_AffairsSexual_Relations,0
8855,2004,CHNAMurder_Cause_By_TerroristExtremist,0
8855,2002,CHNAMurder_Cause_By_TerroristExtremist,0
8855,2001,CHNAMurder_Cause_By_TerroristExtremist,0
8855,2010,CHNAMurder_Cause_Love_AffairsSexual_Relations,1
8855,2009,CHNAMurder_Cause_Love_AffairsSexual_Relations,0
8855,2008,CHNAMurder_Cause_Love_AffairsSexual_Relations,0
8855,2007,CHNAMurder_Cause_Love_AffairsSexual_Relations,0
8855,2006,CHNAMurder_Cause_Love_AffairsSexual_Relations,0
8855,2005,CHNAMurder_Cause_Love_AffairsSexual_Relations,3
8855,2003,CHNAMurder_Cause_By_TerroristExtremist,0
8855,2005,CHNAMurder_Cause_Casteism,0
8855,2008,Murder_Cause_Casteism,0
8855,2006,Murder_Cause_By_TerroristExtremist,0
8855,2001,Murder_Cause_Communalism,1
8855,2010,Murder_Cause_By_TerroristExtremist,0
8855,2002,Murder_Cause_Communalism,276
8855,2003,Murder_Cause_Communalism,4
8855,2004,Murder_Cause_Communalism,7
8855,2005,Murder_Cause_Communalism,3
8855,2006,Murder_Cause_Communalism,4
8855,2008,Murder_Cause_Communalism,0
8855,2010,Murder_Cause_Communalism,1
8855,2002,Murder_Cause_For_Political_reason,9
8855,2009,Murder_Cause_Communalism,0
8855,2002,CHNAMurder_Cause_Dowry,0
8855,2003,CHNAMurder_Cause_Dowry,1
8855,2004,CHNAMurder_Cause_Dowry,0
8855,2005,CHNAMurder_Cause_Dowry,0
8855,2006,CHNAMurder_Cause_Dowry,0
8855,2006,CHNAMurder_Cause_Casteism,0
8855,2007,CHNAMurder_Cause_Dowry,0
8855,2008,CHNAMurder_Cause_Dowry,0
8855,2001,Murder_Cause_For_Political_reason,0
8855,2001,CHNAMurder_Cause_Dowry,0
8855,2003,Murder_Cause_For_Political_reason,4
8855,2007,Murder_Cause_Communalism,0
8855,2005,Murder_Cause_For_Political_reason,0
8855,2008,CHNAMurder_Cause_Personal_Vendetta_or_Enmity,0
8855,2010,CHNAMurder_Cause_Casteism,0
8855,2009,CHNAMurder_Cause_Dowry,1
8855,2001,CHNAMurder_Cause_Personal_Vendetta_or_Enmity,0
8855,2002,CHNAMurder_Cause_Personal_Vendetta_or_Enmity,0
8855,2003,CHNAMurder_Cause_Personal_Vendetta_or_Enmity,0
8855,2004,CHNAMurder_Cause_Personal_Vendetta_or_Enmity,5
8855,2005,CHNAMurder_Cause_Personal_Vendetta_or_Enmity,1
8855,2006,CHNAMurder_Cause_Personal_Vendetta_or_Enmity,0
8855,2004,Murder_Cause_For_Political_reason,2
8855,2007,CHNAMurder_Cause_Personal_Vendetta_or_Enmity,0
8855,2008,CHNAMurder_Cause_Casteism,0
8855,2007,CHNAMurder_Cause_Casteism,0
8855,2009,CHNAMurder_Cause_Personal_Vendetta_or_Enmity,0
8855,2010,CHNAMurder_Cause_Personal_Vendetta_or_Enmity,0
8855,2010,Murder_Cause_For_Political_reason,0
8855,2009,Murder_Cause_For_Political_reason,0
8855,2008,Murder_Cause_For_Political_reason,3
8855,2007,Murder_Cause_For_Political_reason,3
8855,2006,Murder_Cause_For_Political_reason,1
8855,2009,CHNAMurder_Cause_Casteism,0
2203,2003,CHNAMurder_Cause_Witchcraft,0
2203,2010,CHNAMurder_Cause_Dowry,0
2203,2002,CHNAMurder_Cause_Witchcraft,0
2203,2002,CHNAMurder_Cause_Communalism,0
2203,2006,CHNAMurder_Cause_Witchcraft,0
2203,2001,CHNAMurder_Cause_Communalism,3
2203,2001,CHNAMurder_Cause_For_Political_reason,0
2203,2003,CHNAMurder_Cause_Communalism,2
2203,2004,CHNAMurder_Cause_Communalism,0
2203,2005,CHNAMurder_Cause_Communalism,0
2203,2007,CHNAMurder_Cause_Communalism,0
2203,2008,CHNAMurder_Cause_Communalism,0
2203,2009,CHNAMurder_Cause_Communalism,1
2203,2010,CHNAMurder_Cause_Communalism,0
2203,2006,CHNAMurder_Cause_For_Political_reason,0
2203,2001,CHNAMurder_Cause_Witchcraft,0
2203,2004,CHNAMurder_Cause_Witchcraft,0
2203,2003,CHNAMurder_Cause_For_Political_reason,0
2203,2007,CHNAMurder_Cause_Witchcraft,1
2203,2009,CHNAMurder_Cause_Other_Causes_or_Motives,53
2203,2010,CHNAMurder_Cause_Other_Causes_or_Motives,44
2203,2001,CHNAMurder_Cause_Dowry,0
2203,2002,CHNAMurder_Cause_Dowry,0
2203,2008,CHNAMurder_Cause_Other_Causes_or_Motives,66
2203,2007,CHNAMurder_Cause_Other_Causes_or_Motives,48
2203,2005,CHNAMurder_Cause_Other_Causes_or_Motives,38
2203,2004,CHNAMurder_Cause_Other_Causes_or_Motives,30
2203,2003,CHNAMurder_Cause_Other_Causes_or_Motives,39
2203,2002,CHNAMurder_Cause_Other_Causes_or_Motives,40
2203,2001,CHNAMurder_Cause_Other_Causes_or_Motives,44
2203,2003,CHNAMurder_Cause_Dowry,0
2203,2004,CHNAMurder_Cause_Dowry,0
2203,2005,CHNAMurder_Cause_Dowry,0
2203,2008,CHNAMurder_Cause_Dowry,0
2203,2009,CHNAMurder_Cause_Dowry,0
2203,2006,CHNAMurder_Cause_Communalism,0
2203,2010,CHNAMurder_Cause_Witchcraft,1
2203,2009,CHNAMurder_Cause_Witchcraft,2
2203,2010,CHNAMurder_Cause_For_Political_reason,0
2203,2009,CHNAMurder_Cause_For_Political_reason,0
2203,2008,CHNAMurder_Cause_For_Political_reason,0
2203,2007,CHNAMurder_Cause_For_Political_reason,0
2203,2005,CHNAMurder_Cause_For_Political_reason,0
2203,2004,CHNAMurder_Cause_For_Political_reason,0
2203,2002,CHNAMurder_Cause_For_Political_reason,0
2203,2008,CHNAMurder_Cause_Witchcraft,1
2203,2005,CHNAMurder_Cause_Witchcraft,0
2203,2007,CHNAMurder_Cause_Dowry,0
2203,2010,CHNAMurder_Cause_Love_AffairsSexual_Relations,2
2203,2006,CHNAMurder_Cause_Dowry,1
2203,2010,Murder_Cause_Other_Causes_or_Motives,390
2203,2004,CHNAMurder_Cause_Property_Dispute,8
2203,2005,CHNAMurder_Cause_Property_Dispute,9
2203,2007,CHNAMurder_Cause_Property_Dispute,12
2203,2008,CHNAMurder_Cause_Property_Dispute,8
2203,2009,CHNAMurder_Cause_Property_Dispute,10
2203,2010,CHNAMurder_Cause_Property_Dispute,8
2203,2006,Murder_Cause_Personal_Vendetta_or_Enmity,192
2203,2001,Murder_Cause_Personal_Vendetta_or_Enmity,134
2203,2002,Murder_Cause_Personal_Vendetta_or_Enmity,164
2203,2003,Murder_Cause_Personal_Vendetta_or_Enmity,171
2203,2004,Murder_Cause_Personal_Vendetta_or_Enmity,174
2203,2006,CHNAMurder_Cause_Personal_Vendetta_or_Enmity,10
2203,2001,CHNAMurder_Cause_Personal_Vendetta_or_Enmity,14
2203,2002,CHNAMurder_Cause_Personal_Vendetta_or_Enmity,23
2203,2003,CHNAMurder_Cause_Personal_Vendetta_or_Enmity,19
2203,2004,CHNAMurder_Cause_Personal_Vendetta_or_Enmity,16
2203,2005,CHNAMurder_Cause_Personal_Vendetta_or_Enmity,7
2203,2007,CHNAMurder_Cause_Personal_Vendetta_or_Enmity,8
2203,2008,CHNAMurder_Cause_Personal_Vendetta_or_Enmity,9
2203,2009,CHNAMurder_Cause_Personal_Vendetta_or_Enmity,7
2203,2005,Murder_Cause_Personal_Vendetta_or_Enmity,181
2203,2007,Murder_Cause_Personal_Vendetta_or_Enmity,210
2203,2008,Murder_Cause_Personal_Vendetta_or_Enmity,218
2203,2009,Murder_Cause_Personal_Vendetta_or_Enmity,198
2203,2010,Murder_Cause_Personal_Vendetta_or_Enmity,215
2203,2010,CHNAMurder_Cause_Personal_Vendetta_or_Enmity,5
2203,2006,Murder_Cause_Gain,50
2203,2001,Murder_Cause_Gain,41
2203,2002,Murder_Cause_Gain,23
2203,2003,Murder_Cause_Gain,28
2203,2006,CHNAMurder_Cause_Property_Dispute,13
2203,2001,CHNAMurder_Cause_Property_Dispute,11
2203,2002,CHNAMurder_Cause_Property_Dispute,19
2203,2003,CHNAMurder_Cause_Property_Dispute,11
2203,2006,Murder_Cause_Other_Causes_or_Motives,319
2203,2001,Murder_Cause_Other_Causes_or_Motives,336
2203,2002,Murder_Cause_Other_Causes_or_Motives,323
2203,2003,Murder_Cause_Other_Causes_or_Motives,265
2203,2004,Murder_Cause_Other_Causes_or_Motives,252
2203,2005,Murder_Cause_Other_Causes_or_Motives,288
2203,2007,Murder_Cause_Other_Causes_or_Motives,333
2203,2008,Murder_Cause_Other_Causes_or_Motives,374
2203,2006,Murder_Cause_For_Political_reason,2
2203,2006,CHNAMurder_Cause_Other_Causes_or_Motives,29
2203,2010,Murder_Cause_Gain,40
2203,2009,Murder_Cause_Gain,61
2203,2008,Murder_Cause_Gain,55
2203,2007,Murder_Cause_Gain,71
2203,2002,Murder_Cause_For_Political_reason,0
2203,2003,Murder_Cause_For_Political_reason,0
2203,2004,Murder_Cause_For_Political_reason,0
2203,2005,Murder_Cause_For_Political_reason,0
2203,2007,Murder_Cause_For_Political_reason,1
2203,2008,Murder_Cause_For_Political_reason,0
2203,2009,Murder_Cause_For_Political_reason,0
2203,2010,Murder_Cause_For_Political_reason,0
2203,2005,Murder_Cause_Gain,32
2203,2004,Murder_Cause_Gain,29
2203,2001,Murder_Cause_For_Political_reason,0
2203,2009,Murder_Cause_Other_Causes_or_Motives,380
2203,2009,CHNAMurder_Cause_Love_AffairsSexual_Relations,2
2203,2002,Murder_Cause_Lunacy,0
2203,2001,CHNAMurder_Cause_Class_Conflict,0
2203,2006,CHNAMurder_Cause_Class_Conflict,1
2203,2006,Murder_Cause_Property_Dispute,181
2203,2001,Murder_Cause_Property_Dispute,184
2203,2002,Murder_Cause_Property_Dispute,165
2203,2003,Murder_Cause_Property_Dispute,148
2203,2004,Murder_Cause_Property_Dispute,171
2203,2005,Murder_Cause_Property_Dispute,186
2203,2007,Murder_Cause_Property_Dispute,201
2203,2008,Murder_Cause_Property_Dispute,192
2203,2009,Murder_Cause_Property_Dispute,213
2203,2010,CHNAMurder_Cause_Lunacy,0
2203,2009,CHNAMurder_Cause_Lunacy,0
2203,2008,CHNAMurder_Cause_Lunacy,0
2203,2007,CHNAMurder_Cause_Lunacy,0
2203,2005,CHNAMurder_Cause_Lunacy,0
2203,2004,CHNAMurder_Cause_Lunacy,0
2203,2002,CHNAMurder_Cause_Class_Conflict,0
2203,2003,CHNAMurder_Cause_Lunacy,1
2203,2003,CHNAMurder_Cause_Class_Conflict,0
2203,2010,CHNAMurder_Cause_Casteism,0
2203,2005,Murder_Cause_By_TerroristExtremist,0
2203,2006,CHNAMurder_Cause_Gain,3
2203,2001,CHNAMurder_Cause_Gain,5
2203,2002,CHNAMurder_Cause_Gain,1
2203,2003,CHNAMurder_Cause_Gain,1
2203,2004,CHNAMurder_Cause_Gain,3
2203,2005,CHNAMurder_Cause_Gain,3
2203,2007,CHNAMurder_Cause_Gain,3
2203,2008,CHNAMurder_Cause_Gain,6
2203,2010,Murder_Cause_Communalism,0
2203,2009,CHNAMurder_Cause_Gain,3
2203,2010,CHNAMurder_Cause_Gain,2
2203,2007,Murder_Cause_By_TerroristExtremist,0
2203,2008,Murder_Cause_By_TerroristExtremist,0
2203,2009,Murder_Cause_By_TerroristExtremist,0
2203,2010,Murder_Cause_By_TerroristExtremist,0
2203,2007,CHNAMurder_Cause_Class_Conflict,0
2203,2004,CHNAMurder_Cause_Class_Conflict,0
2203,2002,CHNAMurder_Cause_Lunacy,0
2203,2001,CHNAMurder_Cause_Lunacy,0
2203,2006,CHNAMurder_Cause_Lunacy,0
2203,2002,Murder_Cause_Casteism,0
2203,2003,Murder_Cause_Casteism,0
2203,2004,Murder_Cause_Casteism,0
2203,2005,Murder_Cause_Casteism,0
2203,2006,CHNAMurder_Cause_Casteism,1
2203,2001,CHNAMurder_Cause_Casteism,0
2203,2002,CHNAMurder_Cause_Casteism,0
2203,2003,CHNAMurder_Cause_Casteism,0
2203,2004,CHNAMurder_Cause_Casteism,0
2203,2005,CHNAMurder_Cause_Casteism,0
2203,2007,CHNAMurder_Cause_Casteism,0
2203,2008,CHNAMurder_Cause_Casteism,0
2203,2009,CHNAMurder_Cause_Casteism,0
2203,2007,Murder_Cause_Casteism,0
2203,2008,Murder_Cause_Casteism,0
2203,2009,Murder_Cause_Casteism,0
2203,2010,Murder_Cause_Casteism,0
2203,2001,Murder_Cause_Casteism,0
2203,2006,Murder_Cause_Casteism,0
2203,2006,Murder_Cause_Lunacy,0
2203,2001,Murder_Cause_Lunacy,0
2203,2010,Murder_Cause_Property_Dispute,241
2203,2010,Murder_Cause_Witchcraft,57
2203,2009,Murder_Cause_Witchcraft,30
2203,2008,Murder_Cause_Witchcraft,25
2203,2007,Murder_Cause_Witchcraft,30
2203,2005,Murder_Cause_Witchcraft,28
2203,2004,Murder_Cause_Witchcraft,0
2203,2003,Murder_Cause_Witchcraft,0
2203,2004,Murder_Cause_By_TerroristExtremist,11
2203,2002,Murder_Cause_Witchcraft,0
2203,2006,Murder_Cause_Witchcraft,34
2203,2010,Murder_Cause_Lunacy,1
2203,2009,Murder_Cause_Lunacy,0
2203,2008,Murder_Cause_Lunacy,0
2203,2007,Murder_Cause_Lunacy,1
2203,2005,Murder_Cause_Lunacy,1
2203,2004,Murder_Cause_Lunacy,1
2203,2003,Murder_Cause_Lunacy,1
2203,2001,Murder_Cause_Witchcraft,2
2203,2009,Murder_Cause_Communalism,2
2203,2005,CHNAMurder_Cause_Class_Conflict,0
2203,2007,Murder_Cause_Communalism,0
2203,2010,CHNAMurder_Cause_By_TerroristExtremist,0
2203,2009,CHNAMurder_Cause_By_TerroristExtremist,0
2203,2008,CHNAMurder_Cause_By_TerroristExtremist,0
2203,2007,CHNAMurder_Cause_By_TerroristExtremist,0
2203,2005,CHNAMurder_Cause_By_TerroristExtremist,0
2203,2004,CHNAMurder_Cause_By_TerroristExtremist,7
2203,2003,CHNAMurder_Cause_By_TerroristExtremist,0
2203,2002,CHNAMurder_Cause_By_TerroristExtremist,0
2203,2001,CHNAMurder_Cause_By_TerroristExtremist,0
2203,2008,Murder_Cause_Communalism,0
2203,2006,CHNAMurder_Cause_Love_AffairsSexual_Relations,1
2203,2010,Murder_Cause_Love_AffairsSexual_Relations,42
2203,2009,Murder_Cause_Love_AffairsSexual_Relations,53
2203,2010,Murder_Cause_Class_Conflict,2
2203,2008,Murder_Cause_Love_AffairsSexual_Relations,46
2203,2005,Murder_Cause_Love_AffairsSexual_Relations,56
