state_id,Year,licences,count
3636,2006,Victims_of_Murder_by_Un_licensedImprovisedCrudeCountry_made_Arms_Etc,8
3636,2007,Victims_of_Murder_by_Licensed_arms,0
3636,2008,Victims_of_Murder_by_Licensed_arms,1
3636,2007,Victims_of_Murder_by_Un_licensedImprovisedCrudeCountry_made_Arms_Etc,0
3636,2009,Victims_of_Murder_by_Un_licensedImprovisedCrudeCountry_made_Arms_Etc,3
3636,2009,Victims_of_Murder_by_Licensed_arms,0
9833,2010,Victims_of_Murder_by_Un_licensedImprovisedCrudeCountry_made_Arms_Etc,0
9833,2008,Victims_of_Murder_by_Un_licensedImprovisedCrudeCountry_made_Arms_Etc,1
9833,2009,Victims_of_Murder_by_Un_licensedImprovisedCrudeCountry_made_Arms_Etc,2
9833,2007,Victims_of_Murder_by_Un_licensedImprovisedCrudeCountry_made_Arms_Etc,0
9833,2008,Victims_of_Murder_by_Licensed_arms,1
9833,2009,Victims_of_Murder_by_Licensed_arms,2
9833,2007,Victims_of_Murder_by_Licensed_arms,2
9833,2010,Victims_of_Murder_by_Licensed_arms,1
9833,2005,Victims_of_Murder_by_Licensed_arms,4
9833,2006,Victims_of_Murder_by_Licensed_arms,2
9833,2004,Victims_of_Murder_by_Un_licensedImprovisedCrudeCountry_made_Arms_Etc,6
9833,2005,Victims_of_Murder_by_Un_licensedImprovisedCrudeCountry_made_Arms_Etc,6
9833,2006,Victims_of_Murder_by_Un_licensedImprovisedCrudeCountry_made_Arms_Etc,0
9833,2003,Victims_of_Murder_by_Un_licensedImprovisedCrudeCountry_made_Arms_Etc,1
9833,2003,Victims_of_Murder_by_Licensed_arms,4
9833,2004,Victims_of_Murder_by_Licensed_arms,4
5252,2005,Victims_of_Murder_by_Licensed_arms,7
5252,2004,Victims_of_Murder_by_Un_licensedImprovisedCrudeCountry_made_Arms_Etc,29
5252,2007,Victims_of_Murder_by_Un_licensedImprovisedCrudeCountry_made_Arms_Etc,51
5252,2008,Victims_of_Murder_by_Un_licensedImprovisedCrudeCountry_made_Arms_Etc,89
5252,2006,Victims_of_Murder_by_Un_licensedImprovisedCrudeCountry_made_Arms_Etc,45
5252,2009,Victims_of_Murder_by_Un_licensedImprovisedCrudeCountry_made_Arms_Etc,22
5252,2010,Victims_of_Murder_by_Un_licensedImprovisedCrudeCountry_made_Arms_Etc,15
5252,2002,Victims_of_Murder_by_Un_licensedImprovisedCrudeCountry_made_Arms_Etc,39
5252,2001,Victims_of_Murder_by_Licensed_arms,4
5252,2003,Victims_of_Murder_by_Un_licensedImprovisedCrudeCountry_made_Arms_Etc,14
5252,2004,Victims_of_Murder_by_Licensed_arms,3
5252,2007,Victims_of_Murder_by_Licensed_arms,3
5252,2008,Victims_of_Murder_by_Licensed_arms,3
5252,2006,Victims_of_Murder_by_Licensed_arms,2
5252,2009,Victims_of_Murder_by_Licensed_arms,2
5252,2010,Victims_of_Murder_by_Licensed_arms,2
5252,2003,Victims_of_Murder_by_Licensed_arms,1
5252,2005,Victims_of_Murder_by_Un_licensedImprovisedCrudeCountry_made_Arms_Etc,30
5252,2002,Victims_of_Murder_by_Licensed_arms,3
5252,2001,Victims_of_Murder_by_Un_licensedImprovisedCrudeCountry_made_Arms_Etc,21
3033,2001,Victims_of_Murder_by_Licensed_arms,1
3033,2004,Victims_of_Murder_by_Licensed_arms,4
3033,2003,Victims_of_Murder_by_Un_licensedImprovisedCrudeCountry_made_Arms_Etc,17
3033,2004,Victims_of_Murder_by_Un_licensedImprovisedCrudeCountry_made_Arms_Etc,5
3033,2002,Victims_of_Murder_by_Un_licensedImprovisedCrudeCountry_made_Arms_Etc,19
3033,2008,Victims_of_Murder_by_Un_licensedImprovisedCrudeCountry_made_Arms_Etc,1
3033,2001,Victims_of_Murder_by_Un_licensedImprovisedCrudeCountry_made_Arms_Etc,14
3033,2010,Victims_of_Murder_by_Un_licensedImprovisedCrudeCountry_made_Arms_Etc,9
3033,2005,Victims_of_Murder_by_Un_licensedImprovisedCrudeCountry_made_Arms_Etc,11
3033,2006,Victims_of_Murder_by_Un_licensedImprovisedCrudeCountry_made_Arms_Etc,2
3033,2007,Victims_of_Murder_by_Un_licensedImprovisedCrudeCountry_made_Arms_Etc,5
3033,2009,Victims_of_Murder_by_Un_licensedImprovisedCrudeCountry_made_Arms_Etc,2
3033,2009,Victims_of_Murder_by_Licensed_arms,0
3033,2007,Victims_of_Murder_by_Licensed_arms,0
3033,2006,Victims_of_Murder_by_Licensed_arms,0
3033,2005,Victims_of_Murder_by_Licensed_arms,0
3033,2010,Victims_of_Murder_by_Licensed_arms,1
3033,2008,Victims_of_Murder_by_Licensed_arms,2
3033,2002,Victims_of_Murder_by_Licensed_arms,2
3033,2003,Victims_of_Murder_by_Licensed_arms,6
9314,2003,Victims_of_Murder_by_Licensed_arms,0
9314,2003,Victims_of_Murder_by_Un_licensedImprovisedCrudeCountry_made_Arms_Etc,0
9314,2007,Victims_of_Murder_by_Licensed_arms,0
9314,2007,Victims_of_Murder_by_Un_licensedImprovisedCrudeCountry_made_Arms_Etc,1
4276,2003,Victims_of_Murder_by_Un_licensedImprovisedCrudeCountry_made_Arms_Etc,9
4276,2005,Victims_of_Murder_by_Licensed_arms,54
4276,2007,Victims_of_Murder_by_Licensed_arms,58
4276,2010,Victims_of_Murder_by_Licensed_arms,65
4276,2001,Victims_of_Murder_by_Licensed_arms,70
4276,2006,Victims_of_Murder_by_Licensed_arms,71
4276,2004,Victims_of_Murder_by_Licensed_arms,72
4276,2002,Victims_of_Murder_by_Licensed_arms,75
4276,2008,Victims_of_Murder_by_Un_licensedImprovisedCrudeCountry_made_Arms_Etc,6
4276,2005,Victims_of_Murder_by_Un_licensedImprovisedCrudeCountry_made_Arms_Etc,8
4276,2007,Victims_of_Murder_by_Un_licensedImprovisedCrudeCountry_made_Arms_Etc,4
4276,2010,Victims_of_Murder_by_Un_licensedImprovisedCrudeCountry_made_Arms_Etc,8
4276,2001,Victims_of_Murder_by_Un_licensedImprovisedCrudeCountry_made_Arms_Etc,157
4276,2006,Victims_of_Murder_by_Un_licensedImprovisedCrudeCountry_made_Arms_Etc,0
4276,2004,Victims_of_Murder_by_Un_licensedImprovisedCrudeCountry_made_Arms_Etc,9
4276,2002,Victims_of_Murder_by_Un_licensedImprovisedCrudeCountry_made_Arms_Etc,138
4276,2009,Victims_of_Murder_by_Licensed_arms,46
4276,2003,Victims_of_Murder_by_Licensed_arms,44
4276,2008,Victims_of_Murder_by_Licensed_arms,48
4276,2009,Victims_of_Murder_by_Un_licensedImprovisedCrudeCountry_made_Arms_Etc,5
8402,2002,Victims_of_Murder_by_Licensed_arms,42
8402,2003,Victims_of_Murder_by_Licensed_arms,41
8402,2004,Victims_of_Murder_by_Licensed_arms,36
8402,2001,Victims_of_Murder_by_Licensed_arms,34
8402,2005,Victims_of_Murder_by_Licensed_arms,13
8402,2006,Victims_of_Murder_by_Licensed_arms,17
8402,2010,Victims_of_Murder_by_Licensed_arms,19
8402,2007,Victims_of_Murder_by_Licensed_arms,29
8402,2002,Victims_of_Murder_by_Un_licensedImprovisedCrudeCountry_made_Arms_Etc,56
8402,2009,Victims_of_Murder_by_Un_licensedImprovisedCrudeCountry_made_Arms_Etc,59
8402,2008,Victims_of_Murder_by_Un_licensedImprovisedCrudeCountry_made_Arms_Etc,65
8402,2006,Victims_of_Murder_by_Un_licensedImprovisedCrudeCountry_made_Arms_Etc,59
8402,2010,Victims_of_Murder_by_Un_licensedImprovisedCrudeCountry_made_Arms_Etc,46
8402,2007,Victims_of_Murder_by_Un_licensedImprovisedCrudeCountry_made_Arms_Etc,54
8402,2005,Victims_of_Murder_by_Un_licensedImprovisedCrudeCountry_made_Arms_Etc,61
8402,2004,Victims_of_Murder_by_Un_licensedImprovisedCrudeCountry_made_Arms_Etc,41
8402,2003,Victims_of_Murder_by_Un_licensedImprovisedCrudeCountry_made_Arms_Etc,53
8402,2009,Victims_of_Murder_by_Licensed_arms,12
8402,2008,Victims_of_Murder_by_Licensed_arms,12
8402,2001,Victims_of_Murder_by_Un_licensedImprovisedCrudeCountry_made_Arms_Etc,190
5974,2003,Victims_of_Murder_by_Licensed_arms,1
5974,2003,Victims_of_Murder_by_Un_licensedImprovisedCrudeCountry_made_Arms_Etc,0
2219,2004,Victims_of_Murder_by_Licensed_arms,0
2219,2003,Victims_of_Murder_by_Licensed_arms,0
2219,2008,Victims_of_Murder_by_Licensed_arms,1
2219,2005,Victims_of_Murder_by_Licensed_arms,1
2219,2001,Victims_of_Murder_by_Licensed_arms,1
2219,2010,Victims_of_Murder_by_Un_licensedImprovisedCrudeCountry_made_Arms_Etc,8
2219,2004,Victims_of_Murder_by_Un_licensedImprovisedCrudeCountry_made_Arms_Etc,1
2219,2002,Victims_of_Murder_by_Licensed_arms,4
2219,2008,Victims_of_Murder_by_Un_licensedImprovisedCrudeCountry_made_Arms_Etc,1
2219,2003,Victims_of_Murder_by_Un_licensedImprovisedCrudeCountry_made_Arms_Etc,5
2219,2006,Victims_of_Murder_by_Licensed_arms,0
2219,2006,Victims_of_Murder_by_Un_licensedImprovisedCrudeCountry_made_Arms_Etc,2
2219,2009,Victims_of_Murder_by_Un_licensedImprovisedCrudeCountry_made_Arms_Etc,4
2219,2005,Victims_of_Murder_by_Un_licensedImprovisedCrudeCountry_made_Arms_Etc,1
2219,2009,Victims_of_Murder_by_Licensed_arms,0
2219,2010,Victims_of_Murder_by_Licensed_arms,5
2219,2001,Victims_of_Murder_by_Un_licensedImprovisedCrudeCountry_made_Arms_Etc,36
2219,2002,Victims_of_Murder_by_Un_licensedImprovisedCrudeCountry_made_Arms_Etc,5
3267,2009,Victims_of_Murder_by_Un_licensedImprovisedCrudeCountry_made_Arms_Etc,10
3267,2008,Victims_of_Murder_by_Un_licensedImprovisedCrudeCountry_made_Arms_Etc,9
3267,2007,Victims_of_Murder_by_Un_licensedImprovisedCrudeCountry_made_Arms_Etc,21
3267,2005,Victims_of_Murder_by_Licensed_arms,0
3267,2005,Victims_of_Murder_by_Un_licensedImprovisedCrudeCountry_made_Arms_Etc,36
3267,2001,Victims_of_Murder_by_Un_licensedImprovisedCrudeCountry_made_Arms_Etc,87
3267,2002,Victims_of_Murder_by_Un_licensedImprovisedCrudeCountry_made_Arms_Etc,97
3267,2003,Victims_of_Murder_by_Un_licensedImprovisedCrudeCountry_made_Arms_Etc,92
3267,2010,Victims_of_Murder_by_Licensed_arms,1
3267,2006,Victims_of_Murder_by_Un_licensedImprovisedCrudeCountry_made_Arms_Etc,27
3267,2004,Victims_of_Murder_by_Un_licensedImprovisedCrudeCountry_made_Arms_Etc,55
3267,2007,Victims_of_Murder_by_Licensed_arms,4
3267,2001,Victims_of_Murder_by_Licensed_arms,0
3267,2002,Victims_of_Murder_by_Licensed_arms,0
3267,2010,Victims_of_Murder_by_Un_licensedImprovisedCrudeCountry_made_Arms_Etc,1
3267,2004,Victims_of_Murder_by_Licensed_arms,0
3267,2006,Victims_of_Murder_by_Licensed_arms,0
3267,2008,Victims_of_Murder_by_Licensed_arms,0
3267,2009,Victims_of_Murder_by_Licensed_arms,0
3267,2003,Victims_of_Murder_by_Licensed_arms,0
8086,2009,Victims_of_Murder_by_Licensed_arms,172
8086,2001,Victims_of_Murder_by_Licensed_arms,206
8086,2007,Victims_of_Murder_by_Licensed_arms,225
8086,2005,Victims_of_Murder_by_Licensed_arms,257
8086,2008,Victims_of_Murder_by_Licensed_arms,261
8086,2003,Victims_of_Murder_by_Licensed_arms,317
8086,2006,Victims_of_Murder_by_Licensed_arms,330
8086,2002,Victims_of_Murder_by_Licensed_arms,403
8086,2010,Victims_of_Murder_by_Licensed_arms,114
8086,2004,Victims_of_Murder_by_Licensed_arms,437
8086,2008,Victims_of_Murder_by_Un_licensedImprovisedCrudeCountry_made_Arms_Etc,1209
8086,2002,Victims_of_Murder_by_Un_licensedImprovisedCrudeCountry_made_Arms_Etc,3695
8086,2006,Victims_of_Murder_by_Un_licensedImprovisedCrudeCountry_made_Arms_Etc,2235
8086,2003,Victims_of_Murder_by_Un_licensedImprovisedCrudeCountry_made_Arms_Etc,3538
8086,2005,Victims_of_Murder_by_Un_licensedImprovisedCrudeCountry_made_Arms_Etc,1887
8086,2007,Victims_of_Murder_by_Un_licensedImprovisedCrudeCountry_made_Arms_Etc,1616
8086,2001,Victims_of_Murder_by_Un_licensedImprovisedCrudeCountry_made_Arms_Etc,2162
8086,2004,Victims_of_Murder_by_Un_licensedImprovisedCrudeCountry_made_Arms_Etc,4532
8086,2009,Victims_of_Murder_by_Un_licensedImprovisedCrudeCountry_made_Arms_Etc,745
8086,2010,Victims_of_Murder_by_Un_licensedImprovisedCrudeCountry_made_Arms_Etc,778
2247,2010,Victims_of_Murder_by_Un_licensedImprovisedCrudeCountry_made_Arms_Etc,29
2247,2009,Victims_of_Murder_by_Un_licensedImprovisedCrudeCountry_made_Arms_Etc,63
2247,2008,Victims_of_Murder_by_Un_licensedImprovisedCrudeCountry_made_Arms_Etc,85
2247,2001,Victims_of_Murder_by_Un_licensedImprovisedCrudeCountry_made_Arms_Etc,90
2247,2007,Victims_of_Murder_by_Un_licensedImprovisedCrudeCountry_made_Arms_Etc,48
2247,2005,Victims_of_Murder_by_Un_licensedImprovisedCrudeCountry_made_Arms_Etc,36
2247,2002,Victims_of_Murder_by_Un_licensedImprovisedCrudeCountry_made_Arms_Etc,113
2247,2003,Victims_of_Murder_by_Un_licensedImprovisedCrudeCountry_made_Arms_Etc,98
2247,2010,Victims_of_Murder_by_Licensed_arms,1
2247,2009,Victims_of_Murder_by_Licensed_arms,1
2247,2004,Victims_of_Murder_by_Un_licensedImprovisedCrudeCountry_made_Arms_Etc,87
2247,2003,Victims_of_Murder_by_Licensed_arms,10
2247,2001,Victims_of_Murder_by_Licensed_arms,8
2247,2006,Victims_of_Murder_by_Licensed_arms,6
2247,2006,Victims_of_Murder_by_Un_licensedImprovisedCrudeCountry_made_Arms_Etc,119
2247,2002,Victims_of_Murder_by_Licensed_arms,4
2247,2005,Victims_of_Murder_by_Licensed_arms,3
2247,2007,Victims_of_Murder_by_Licensed_arms,1
2247,2008,Victims_of_Murder_by_Licensed_arms,1
2247,2004,Victims_of_Murder_by_Licensed_arms,5
9263,2007,Victims_of_Murder_by_Un_licensedImprovisedCrudeCountry_made_Arms_Etc,156
9263,2003,Victims_of_Murder_by_Un_licensedImprovisedCrudeCountry_made_Arms_Etc,148
9263,2004,Victims_of_Murder_by_Un_licensedImprovisedCrudeCountry_made_Arms_Etc,167
9263,2006,Victims_of_Murder_by_Un_licensedImprovisedCrudeCountry_made_Arms_Etc,83
9263,2009,Victims_of_Murder_by_Un_licensedImprovisedCrudeCountry_made_Arms_Etc,187
9263,2010,Victims_of_Murder_by_Un_licensedImprovisedCrudeCountry_made_Arms_Etc,306
9263,2001,Victims_of_Murder_by_Un_licensedImprovisedCrudeCountry_made_Arms_Etc,50
9263,2002,Victims_of_Murder_by_Un_licensedImprovisedCrudeCountry_made_Arms_Etc,156
9263,2006,Victims_of_Murder_by_Licensed_arms,1
9263,2008,Victims_of_Murder_by_Un_licensedImprovisedCrudeCountry_made_Arms_Etc,111
9263,2008,Victims_of_Murder_by_Licensed_arms,0
9263,2002,Victims_of_Murder_by_Licensed_arms,12
9263,2007,Victims_of_Murder_by_Licensed_arms,4
9263,2003,Victims_of_Murder_by_Licensed_arms,2
9263,2005,Victims_of_Murder_by_Licensed_arms,0
9263,2001,Victims_of_Murder_by_Licensed_arms,0
9263,2010,Victims_of_Murder_by_Licensed_arms,1
9263,2009,Victims_of_Murder_by_Licensed_arms,1
9263,2004,Victims_of_Murder_by_Licensed_arms,2
9263,2005,Victims_of_Murder_by_Un_licensedImprovisedCrudeCountry_made_Arms_Etc,154
