state_id,state,year,victim_group,victim_age_group,count
3615,Delhi,2008,Murder - Female Victims,Victims_Upto_30_50_Yrs,39
3615,Delhi,2007,Murder - Female Victims,Victims_Upto_30_50_Yrs,25
3615,Delhi,2006,Murder - Female Victims,Victims_Upto_30_50_Yrs,23
3615,Delhi,2005,Murder - Female Victims,Victims_Upto_30_50_Yrs,43
3615,Delhi,2004,Murder - Female Victims,Victims_Upto_30_50_Yrs,30
3615,Delhi,2003,Murder - Female Victims,Victims_Upto_30_50_Yrs,43
3615,Delhi,2002,Murder - Female Victims,Victims_Upto_30_50_Yrs,36
3615,Delhi,2001,Murder - Female Victims,Victims_Upto_30_50_Yrs,41
3615,Delhi,2002,Murder - Female Victims,Victims_Upto_15_18_Yrs,2
3615,Delhi,2010,Murder - Male Victims,Victims_Upto_10_15_Yrs,8
3615,Delhi,2009,Murder - Male Victims,Victims_Upto_10_15_Yrs,17
3615,Delhi,2008,Murder - Male Victims,Victims_Upto_10_15_Yrs,8
3615,Delhi,2007,Murder - Male Victims,Victims_Upto_10_15_Yrs,5
3615,Delhi,2006,Murder - Male Victims,Victims_Upto_10_15_Yrs,10
3615,Delhi,2005,Murder - Male Victims,Victims_Upto_10_15_Yrs,9
3615,Delhi,2003,Murder - Male Victims,Victims_Upto_10_15_Yrs,10
3615,Delhi,2001,Murder - Female Victims,Victims_Upto_10_Yrs,12
3615,Delhi,2002,Murder - Female Victims,Victims_Upto_10_Yrs,6
3615,Delhi,2003,Murder - Female Victims,Victims_Upto_10_Yrs,8
3615,Delhi,2007,Murder - Female Victims,Victims_Upto_18_30_Yrs,71
3615,Delhi,2006,Murder - Female Victims,Victims_Upto_18_30_Yrs,75
3615,Delhi,2005,Murder - Female Victims,Victims_Upto_18_30_Yrs,87
3615,Delhi,2004,Murder - Female Victims,Victims_Upto_18_30_Yrs,51
3615,Delhi,2003,Murder - Female Victims,Victims_Upto_18_30_Yrs,44
3615,Delhi,2002,Murder - Female Victims,Victims_Upto_18_30_Yrs,69
3615,Delhi,2001,Murder - Female Victims,Victims_Upto_18_30_Yrs,74
3615,Delhi,2010,Murder - Male Victims,Victims_Upto_15_18_Yrs,14
3615,Delhi,2009,Murder - Male Victims,Victims_Upto_15_18_Yrs,28
3615,Delhi,2008,Murder - Male Victims,Victims_Upto_15_18_Yrs,15
3615,Delhi,2007,Murder - Male Victims,Victims_Upto_15_18_Yrs,20
3615,Delhi,2006,Murder - Male Victims,Victims_Upto_15_18_Yrs,16
3615,Delhi,2005,Murder - Male Victims,Victims_Upto_15_18_Yrs,4
3615,Delhi,2004,Murder - Male Victims,Victims_Upto_15_18_Yrs,15
3615,Delhi,2003,Murder - Male Victims,Victims_Upto_15_18_Yrs,12
3615,Delhi,2002,Murder - Male Victims,Victims_Upto_15_18_Yrs,8
3615,Delhi,2001,Murder - Male Victims,Victims_Upto_15_18_Yrs,12
3615,Delhi,2010,Murder - Female Victims,Victims_Upto_15_18_Yrs,4
3615,Delhi,2009,Murder - Female Victims,Victims_Upto_15_18_Yrs,2
3615,Delhi,2008,Murder - Female Victims,Victims_Upto_15_18_Yrs,2
3615,Delhi,2007,Murder - Female Victims,Victims_Upto_15_18_Yrs,5
3615,Delhi,2006,Murder - Female Victims,Victims_Upto_15_18_Yrs,8
3615,Delhi,2005,Murder - Female Victims,Victims_Upto_15_18_Yrs,3
3615,Delhi,2004,Murder - Female Victims,Victims_Upto_15_18_Yrs,7
3615,Delhi,2003,Murder - Female Victims,Victims_Upto_15_18_Yrs,7
3615,Delhi,2008,Murder - Female Victims,Victims_Upto_18_30_Yrs,63
3615,Delhi,2009,Murder - Female Victims,Victims_Upto_18_30_Yrs,48
3615,Delhi,2010,Murder - Female Victims,Victims_Upto_18_30_Yrs,55
3615,Delhi,2001,Murder - Male Victims,Victims_Upto_18_30_Yrs,231
3615,Delhi,2004,Murder - Female Victims,Victims_Upto_10_Yrs,14
3615,Delhi,2005,Murder - Female Victims,Victims_Upto_10_Yrs,7
3615,Delhi,2006,Murder - Female Victims,Victims_Upto_10_Yrs,12
3615,Delhi,2007,Murder - Female Victims,Victims_Upto_10_Yrs,10
3615,Delhi,2008,Murder - Female Victims,Victims_Upto_10_Yrs,4
3615,Delhi,2009,Murder - Female Victims,Victims_Upto_10_Yrs,13
3615,Delhi,2010,Murder - Female Victims,Victims_Upto_10_Yrs,4
3615,Delhi,2001,Murder - Male Victims,Victims_Upto_10_Yrs,13
3615,Delhi,2002,Murder - Male Victims,Victims_Upto_10_Yrs,8
3615,Delhi,2003,Murder - Male Victims,Victims_Upto_10_Yrs,11
3615,Delhi,2004,Murder - Male Victims,Victims_Upto_10_Yrs,20
3615,Delhi,2005,Murder - Male Victims,Victims_Upto_10_Yrs,10
3615,Delhi,2009,Murder - Male Victims,Victims_Upto_30_50_Yrs,117
3615,Delhi,2006,Murder - Male Victims,Victims_Upto_10_Yrs,18
3615,Delhi,2008,Murder - Male Victims,Victims_Upto_10_Yrs,21
3615,Delhi,2009,Murder - Male Victims,Victims_Upto_10_Yrs,17
3615,Delhi,2010,Murder - Male Victims,Victims_Upto_10_Yrs,6
3615,Delhi,2010,Murder - Male Victims,Victims_Upto_18_30_Yrs,238
3615,Delhi,2009,Murder - Male Victims,Victims_Upto_18_30_Yrs,243
3615,Delhi,2008,Murder - Male Victims,Victims_Upto_18_30_Yrs,139
3615,Delhi,2007,Murder - Male Victims,Victims_Upto_18_30_Yrs,205
3615,Delhi,2006,Murder - Male Victims,Victims_Upto_18_30_Yrs,208
3615,Delhi,2005,Murder - Male Victims,Victims_Upto_18_30_Yrs,197
3615,Delhi,2004,Murder - Male Victims,Victims_Upto_18_30_Yrs,170
3615,Delhi,2003,Murder - Male Victims,Victims_Upto_18_30_Yrs,210
3615,Delhi,2002,Murder - Male Victims,Victims_Upto_18_30_Yrs,243
3615,Delhi,2007,Murder - Male Victims,Victims_Upto_10_Yrs,14
3615,Delhi,2010,Murder - Male Victims,Victims_Upto_30_50_Yrs,167
3615,Delhi,2001,Murder - Female Victims,Victims_Upto_15_18_Yrs,9
3615,Delhi,2009,Murder - Male Victims,Victims_Above_50_Yrs,23
3615,Delhi,2008,Murder - Male Victims,Victims_Above_50_Yrs,36
3615,Delhi,2007,Murder - Male Victims,Victims_Above_50_Yrs,28
3615,Delhi,2006,Murder - Male Victims,Victims_Above_50_Yrs,20
3615,Delhi,2005,Murder - Male Victims,Victims_Above_50_Yrs,25
3615,Delhi,2004,Murder - Male Victims,Victims_Above_50_Yrs,32
3615,Delhi,2003,Murder - Male Victims,Victims_Above_50_Yrs,25
3615,Delhi,2001,Murder - Male Victims,Victims_Above_50_Yrs,28
3615,Delhi,2010,Murder - Female Victims,Victims_Above_50_Yrs,14
3615,Delhi,2002,Murder - Male Victims,Victims_Above_50_Yrs,26
3615,Delhi,2008,Murder - Female Victims,Victims_Above_50_Yrs,7
3615,Delhi,2007,Murder - Female Victims,Victims_Above_50_Yrs,13
3615,Delhi,2006,Murder - Female Victims,Victims_Above_50_Yrs,8
3615,Delhi,2005,Murder - Female Victims,Victims_Above_50_Yrs,15
3615,Delhi,2004,Murder - Female Victims,Victims_Above_50_Yrs,16
3615,Delhi,2003,Murder - Female Victims,Victims_Above_50_Yrs,23
3615,Delhi,2002,Murder - Female Victims,Victims_Above_50_Yrs,14
3615,Delhi,2001,Murder - Female Victims,Victims_Above_50_Yrs,14
3615,Delhi,2009,Murder - Female Victims,Victims_Above_50_Yrs,18
3615,Delhi,2010,Murder - Male Victims,Victims_Above_50_Yrs,25
4547,Goa,2008,Murder - Male Victims,Victims_Upto_10_Yrs,0
4547,Goa,2001,Murder - Male Victims,Victims_Upto_18_30_Yrs,11
4547,Goa,2002,Murder - Male Victims,Victims_Upto_18_30_Yrs,9
4547,Goa,2010,Murder - Male Victims,Victims_Upto_10_Yrs,0
4547,Goa,2009,Murder - Male Victims,Victims_Upto_10_Yrs,2
4547,Goa,2004,Murder - Male Victims,Victims_Upto_10_15_Yrs,0
4547,Goa,2006,Murder - Male Victims,Victims_Upto_10_Yrs,0
4547,Goa,2005,Murder - Male Victims,Victims_Upto_10_Yrs,0
4547,Goa,2004,Murder - Male Victims,Victims_Upto_10_Yrs,1
4547,Goa,2003,Murder - Male Victims,Victims_Upto_10_Yrs,0
4547,Goa,2002,Murder - Male Victims,Victims_Upto_10_Yrs,1
4547,Goa,2001,Murder - Male Victims,Victims_Upto_10_Yrs,1
4547,Goa,2007,Murder - Male Victims,Victims_Upto_10_Yrs,0
4547,Goa,2009,Murder - Female Victims,Victims_Upto_18_30_Yrs,14
4547,Goa,2002,Murder - Male Victims,Victims_Above_50_Yrs,6
4547,Goa,2007,Murder - Female Victims,Victims_Upto_18_30_Yrs,6
4547,Goa,2003,Murder - Female Victims,Victims_Above_50_Yrs,4
4547,Goa,2004,Murder - Female Victims,Victims_Above_50_Yrs,5
4547,Goa,2005,Murder - Female Victims,Victims_Above_50_Yrs,1
4547,Goa,2006,Murder - Female Victims,Victims_Above_50_Yrs,3
4547,Goa,2007,Murder - Female Victims,Victims_Above_50_Yrs,4
4547,Goa,2008,Murder - Female Victims,Victims_Above_50_Yrs,5
4547,Goa,2009,Murder - Female Victims,Victims_Above_50_Yrs,3
4547,Goa,2008,Murder - Female Victims,Victims_Upto_18_30_Yrs,8
4547,Goa,2010,Murder - Female Victims,Victims_Above_50_Yrs,0
4547,Goa,2010,Murder - Female Victims,Victims_Upto_10_Yrs,0
4547,Goa,2001,Murder - Female Victims,Victims_Upto_18_30_Yrs,4
4547,Goa,2002,Murder - Female Victims,Victims_Upto_18_30_Yrs,1
4547,Goa,2003,Murder - Female Victims,Victims_Upto_18_30_Yrs,5
4547,Goa,2004,Murder - Female Victims,Victims_Upto_18_30_Yrs,7
4547,Goa,2005,Murder - Female Victims,Victims_Upto_18_30_Yrs,7
4547,Goa,2006,Murder - Female Victims,Victims_Upto_18_30_Yrs,4
4547,Goa,2001,Murder - Male Victims,Victims_Above_50_Yrs,2
4547,Goa,2009,Murder - Female Victims,Victims_Upto_10_Yrs,1
4547,Goa,2004,Murder - Male Victims,Victims_Upto_18_30_Yrs,8
4547,Goa,2007,Murder - Female Victims,Victims_Upto_10_Yrs,2
4547,Goa,2006,Murder - Female Victims,Victims_Upto_10_15_Yrs,0
4547,Goa,2007,Murder - Female Victims,Victims_Upto_10_15_Yrs,0
4547,Goa,2008,Murder - Female Victims,Victims_Upto_10_15_Yrs,1
4547,Goa,2009,Murder - Female Victims,Victims_Upto_10_15_Yrs,0
4547,Goa,2010,Murder - Female Victims,Victims_Upto_10_15_Yrs,0
4547,Goa,2001,Murder - Male Victims,Victims_Upto_10_15_Yrs,0
4547,Goa,2005,Murder - Female Victims,Victims_Upto_10_15_Yrs,0
4547,Goa,2002,Murder - Male Victims,Victims_Upto_10_15_Yrs,0
4547,Goa,2005,Murder - Male Victims,Victims_Upto_10_15_Yrs,1
4547,Goa,2006,Murder - Male Victims,Victims_Upto_10_15_Yrs,0
4547,Goa,2007,Murder - Male Victims,Victims_Upto_10_15_Yrs,0
4547,Goa,2008,Murder - Male Victims,Victims_Upto_10_15_Yrs,0
4547,Goa,2009,Murder - Male Victims,Victims_Upto_10_15_Yrs,0
4547,Goa,2010,Murder - Male Victims,Victims_Upto_10_15_Yrs,0
4547,Goa,2003,Murder - Male Victims,Victims_Upto_10_15_Yrs,0
4547,Goa,2008,Murder - Female Victims,Victims_Upto_10_Yrs,2
4547,Goa,2004,Murder - Female Victims,Victims_Upto_10_15_Yrs,1
4547,Goa,2002,Murder - Female Victims,Victims_Upto_10_15_Yrs,0
4547,Goa,2006,Murder - Female Victims,Victims_Upto_10_Yrs,0
4547,Goa,2005,Murder - Female Victims,Victims_Upto_10_Yrs,3
4547,Goa,2004,Murder - Female Victims,Victims_Upto_10_Yrs,0
4547,Goa,2003,Murder - Female Victims,Victims_Upto_10_Yrs,0
4547,Goa,2002,Murder - Female Victims,Victims_Upto_10_Yrs,0
4547,Goa,2001,Murder - Female Victims,Victims_Upto_10_Yrs,0
4547,Goa,2003,Murder - Female Victims,Victims_Upto_10_15_Yrs,0
4547,Goa,2003,Murder - Male Victims,Victims_Upto_18_30_Yrs,6
4547,Goa,2006,Murder - Male Victims,Victims_Upto_18_30_Yrs,8
4547,Goa,2007,Murder - Male Victims,Victims_Upto_18_30_Yrs,3
4547,Goa,2008,Murder - Male Victims,Victims_Upto_18_30_Yrs,10
4547,Goa,2009,Murder - Male Victims,Victims_Upto_18_30_Yrs,8
4547,Goa,2010,Murder - Male Victims,Victims_Upto_18_30_Yrs,9
4547,Goa,2001,Murder - Female Victims,Victims_Upto_10_15_Yrs,0
4547,Goa,2005,Murder - Male Victims,Victims_Upto_18_30_Yrs,7
4547,Goa,2002,Murder - Female Victims,Victims_Above_50_Yrs,4
4547,Goa,2010,Murder - Female Victims,Victims_Upto_18_30_Yrs,5
4547,Goa,2005,Murder - Female Victims,Victims_Upto_15_18_Yrs,0
4547,Goa,2007,Murder - Female Victims,Victims_Upto_15_18_Yrs,0
4547,Goa,2008,Murder - Female Victims,Victims_Upto_15_18_Yrs,0
4547,Goa,2009,Murder - Female Victims,Victims_Upto_15_18_Yrs,1
4547,Goa,2010,Murder - Female Victims,Victims_Upto_15_18_Yrs,1
4547,Goa,2001,Murder - Male Victims,Victims_Upto_15_18_Yrs,0
4547,Goa,2002,Murder - Male Victims,Victims_Upto_15_18_Yrs,1
4547,Goa,2003,Murder - Male Victims,Victims_Upto_15_18_Yrs,0
4547,Goa,2004,Murder - Male Victims,Victims_Upto_15_18_Yrs,0
4547,Goa,2006,Murder - Female Victims,Victims_Upto_15_18_Yrs,1
4547,Goa,2005,Murder - Male Victims,Victims_Upto_15_18_Yrs,0
4547,Goa,2007,Murder - Male Victims,Victims_Upto_15_18_Yrs,0
4547,Goa,2003,Murder - Male Victims,Victims_Above_50_Yrs,2
4547,Goa,2004,Murder - Male Victims,Victims_Above_50_Yrs,3
4547,Goa,2005,Murder - Male Victims,Victims_Above_50_Yrs,4
4547,Goa,2006,Murder - Male Victims,Victims_Above_50_Yrs,8
4547,Goa,2007,Murder - Male Victims,Victims_Above_50_Yrs,4
4547,Goa,2008,Murder - Male Victims,Victims_Above_50_Yrs,6
4547,Goa,2009,Murder - Male Victims,Victims_Above_50_Yrs,3
4547,Goa,2006,Murder - Male Victims,Victims_Upto_15_18_Yrs,1
4547,Goa,2010,Murder - Male Victims,Victims_Above_50_Yrs,2
4547,Goa,2001,Murder - Female Victims,Victims_Above_50_Yrs,1
4547,Goa,2003,Murder - Female Victims,Victims_Upto_15_18_Yrs,0
4547,Goa,2005,Murder - Male Victims,Victims_Upto_30_50_Yrs,23
4547,Goa,2008,Murder - Male Victims,Victims_Upto_30_50_Yrs,17
4547,Goa,2004,Murder - Male Victims,Victims_Upto_30_50_Yrs,13
4547,Goa,2003,Murder - Male Victims,Victims_Upto_30_50_Yrs,12
4547,Goa,2002,Murder - Male Victims,Victims_Upto_30_50_Yrs,7
4547,Goa,2001,Murder - Male Victims,Victims_Upto_30_50_Yrs,10
4547,Goa,2010,Murder - Female Victims,Victims_Upto_30_50_Yrs,1
4547,Goa,2009,Murder - Female Victims,Victims_Upto_30_50_Yrs,12
4547,Goa,2004,Murder - Female Victims,Victims_Upto_15_18_Yrs,0
4547,Goa,2008,Murder - Female Victims,Victims_Upto_30_50_Yrs,4
4547,Goa,2006,Murder - Female Victims,Victims_Upto_30_50_Yrs,2
4547,Goa,2005,Murder - Female Victims,Victims_Upto_30_50_Yrs,3
4547,Goa,2004,Murder - Female Victims,Victims_Upto_30_50_Yrs,4
4547,Goa,2003,Murder - Female Victims,Victims_Upto_30_50_Yrs,5
4547,Goa,2002,Murder - Female Victims,Victims_Upto_30_50_Yrs,2
4547,Goa,2001,Murder - Female Victims,Victims_Upto_30_50_Yrs,8
4547,Goa,2001,Murder - Female Victims,Victims_Upto_15_18_Yrs,0
4547,Goa,2002,Murder - Female Victims,Victims_Upto_15_18_Yrs,0
4547,Goa,2007,Murder - Female Victims,Victims_Upto_30_50_Yrs,4
4547,Goa,2006,Murder - Male Victims,Victims_Upto_30_50_Yrs,13
4547,Goa,2008,Murder - Male Victims,Victims_Upto_15_18_Yrs,0
4547,Goa,2009,Murder - Male Victims,Victims_Upto_30_50_Yrs,13
4547,Goa,2009,Murder - Male Victims,Victims_Upto_15_18_Yrs,0
4547,Goa,2010,Murder - Male Victims,Victims_Upto_15_18_Yrs,0
4547,Goa,2007,Murder - Male Victims,Victims_Upto_30_50_Yrs,11
4547,Goa,2010,Murder - Male Victims,Victims_Upto_30_50_Yrs,17
8855,Gujarat,2003,Murder - Female Victims,Victims_Upto_10_15_Yrs,1
8855,Gujarat,2003,Murder - Female Victims,Victims_Upto_18_30_Yrs,160
8855,Gujarat,2004,Murder - Female Victims,Victims_Upto_18_30_Yrs,157
8855,Gujarat,2005,Murder - Female Victims,Victims_Upto_18_30_Yrs,125
8855,Gujarat,2006,Murder - Female Victims,Victims_Upto_18_30_Yrs,150
8855,Gujarat,2007,Murder - Female Victims,Victims_Upto_18_30_Yrs,117
8855,Gujarat,2008,Murder - Female Victims,Victims_Upto_18_30_Yrs,137
8855,Gujarat,2009,Murder - Female Victims,Victims_Upto_18_30_Yrs,120
8855,Gujarat,2010,Murder - Female Victims,Victims_Upto_18_30_Yrs,131
8855,Gujarat,2002,Murder - Male Victims,Victims_Upto_18_30_Yrs,723
8855,Gujarat,2003,Murder - Male Victims,Victims_Upto_18_30_Yrs,297
8855,Gujarat,2004,Murder - Male Victims,Victims_Upto_18_30_Yrs,315
8855,Gujarat,2005,Murder - Male Victims,Victims_Upto_18_30_Yrs,293
8855,Gujarat,2006,Murder - Male Victims,Victims_Upto_18_30_Yrs,347
8855,Gujarat,2007,Murder - Male Victims,Victims_Upto_18_30_Yrs,289
8855,Gujarat,2008,Murder - Male Victims,Victims_Upto_18_30_Yrs,312
8855,Gujarat,2001,Murder - Male Victims,Victims_Upto_18_30_Yrs,335
8855,Gujarat,2002,Murder - Female Victims,Victims_Upto_18_30_Yrs,252
8855,Gujarat,2001,Murder - Female Victims,Victims_Upto_18_30_Yrs,132
8855,Gujarat,2010,Murder - Male Victims,Victims_Upto_10_15_Yrs,14
8855,Gujarat,2004,Murder - Female Victims,Victims_Upto_10_15_Yrs,2
8855,Gujarat,2005,Murder - Female Victims,Victims_Upto_10_15_Yrs,8
8855,Gujarat,2006,Murder - Female Victims,Victims_Upto_10_15_Yrs,4
8855,Gujarat,2007,Murder - Female Victims,Victims_Upto_10_15_Yrs,5
8855,Gujarat,2008,Murder - Female Victims,Victims_Upto_10_15_Yrs,3
8855,Gujarat,2009,Murder - Female Victims,Victims_Upto_10_15_Yrs,6
8855,Gujarat,2010,Murder - Female Victims,Victims_Upto_10_15_Yrs,4
8855,Gujarat,2002,Murder - Female Victims,Victims_Upto_10_15_Yrs,25
8855,Gujarat,2001,Murder - Male Victims,Victims_Upto_10_15_Yrs,11
8855,Gujarat,2003,Murder - Male Victims,Victims_Upto_10_15_Yrs,5
8855,Gujarat,2004,Murder - Male Victims,Victims_Upto_10_15_Yrs,5
8855,Gujarat,2005,Murder - Male Victims,Victims_Upto_10_15_Yrs,9
8855,Gujarat,2006,Murder - Male Victims,Victims_Upto_10_15_Yrs,13
8855,Gujarat,2007,Murder - Male Victims,Victims_Upto_10_15_Yrs,10
8855,Gujarat,2008,Murder - Male Victims,Victims_Upto_10_15_Yrs,6
8855,Gujarat,2001,Murder - Female Victims,Victims_Upto_10_15_Yrs,9
8855,Gujarat,2002,Murder - Male Victims,Victims_Upto_10_15_Yrs,16
8855,Gujarat,2009,Murder - Male Victims,Victims_Upto_10_15_Yrs,9
8855,Gujarat,2010,Murder - Male Victims,Victims_Upto_15_18_Yrs,7
8855,Gujarat,2001,Murder - Female Victims,Victims_Upto_10_Yrs,57
8855,Gujarat,2003,Murder - Female Victims,Victims_Upto_15_18_Yrs,3
8855,Gujarat,2004,Murder - Female Victims,Victims_Upto_15_18_Yrs,6
8855,Gujarat,2005,Murder - Female Victims,Victims_Upto_15_18_Yrs,2
8855,Gujarat,2006,Murder - Female Victims,Victims_Upto_15_18_Yrs,3
8855,Gujarat,2007,Murder - Female Victims,Victims_Upto_15_18_Yrs,5
8855,Gujarat,2008,Murder - Female Victims,Victims_Upto_15_18_Yrs,2
8855,Gujarat,2009,Murder - Female Victims,Victims_Upto_15_18_Yrs,2
8855,Gujarat,2010,Murder - Female Victims,Victims_Upto_15_18_Yrs,0
8855,Gujarat,2001,Murder - Male Victims,Victims_Upto_15_18_Yrs,18
8855,Gujarat,2002,Murder - Male Victims,Victims_Upto_15_18_Yrs,31
8855,Gujarat,2003,Murder - Male Victims,Victims_Upto_15_18_Yrs,13
8855,Gujarat,2004,Murder - Male Victims,Victims_Upto_15_18_Yrs,6
8855,Gujarat,2005,Murder - Male Victims,Victims_Upto_15_18_Yrs,10
8855,Gujarat,2006,Murder - Male Victims,Victims_Upto_15_18_Yrs,10
8855,Gujarat,2007,Murder - Male Victims,Victims_Upto_15_18_Yrs,13
8855,Gujarat,2008,Murder - Male Victims,Victims_Upto_15_18_Yrs,8
8855,Gujarat,2009,Murder - Male Victims,Victims_Upto_15_18_Yrs,4
8855,Gujarat,2002,Murder - Female Victims,Victims_Upto_15_18_Yrs,11
8855,Gujarat,2009,Murder - Male Victims,Victims_Upto_18_30_Yrs,266
8855,Gujarat,2001,Murder - Female Victims,Victims_Upto_15_18_Yrs,8
8855,Gujarat,2010,Murder - Male Victims,Victims_Upto_10_Yrs,27
8855,Gujarat,2002,Murder - Female Victims,Victims_Upto_10_Yrs,57
8855,Gujarat,2003,Murder - Female Victims,Victims_Upto_10_Yrs,29
8855,Gujarat,2004,Murder - Female Victims,Victims_Upto_10_Yrs,53
8855,Gujarat,2005,Murder - Female Victims,Victims_Upto_10_Yrs,29
8855,Gujarat,2006,Murder - Female Victims,Victims_Upto_10_Yrs,34
8855,Gujarat,2007,Murder - Female Victims,Victims_Upto_10_Yrs,33
8855,Gujarat,2008,Murder - Female Victims,Victims_Upto_10_Yrs,24
8855,Gujarat,2009,Murder - Female Victims,Victims_Upto_10_Yrs,34
8855,Gujarat,2007,Murder - Male Victims,Victims_Upto_30_50_Yrs,451
8855,Gujarat,2010,Murder - Female Victims,Victims_Upto_10_Yrs,19
8855,Gujarat,2002,Murder - Male Victims,Victims_Upto_10_Yrs,72
8855,Gujarat,2003,Murder - Male Victims,Victims_Upto_10_Yrs,32
8855,Gujarat,2004,Murder - Male Victims,Victims_Upto_10_Yrs,31
8855,Gujarat,2005,Murder - Male Victims,Victims_Upto_10_Yrs,41
8855,Gujarat,2006,Murder - Male Victims,Victims_Upto_10_Yrs,46
8855,Gujarat,2007,Murder - Male Victims,Victims_Upto_10_Yrs,38
8855,Gujarat,2008,Murder - Male Victims,Victims_Upto_10_Yrs,23
8855,Gujarat,2009,Murder - Male Victims,Victims_Upto_10_Yrs,24
8855,Gujarat,2001,Murder - Male Victims,Victims_Upto_10_Yrs,50
8855,Gujarat,2010,Murder - Male Victims,Victims_Upto_18_30_Yrs,312
8855,Gujarat,2006,Murder - Male Victims,Victims_Upto_30_50_Yrs,365
8855,Gujarat,2007,Murder - Female Victims,Victims_Upto_30_50_Yrs,126
8855,Gujarat,2005,Murder - Female Victims,Victims_Upto_30_50_Yrs,151
8855,Gujarat,2004,Murder - Female Victims,Victims_Upto_30_50_Yrs,97
8855,Gujarat,2003,Murder - Female Victims,Victims_Upto_30_50_Yrs,130
8855,Gujarat,2002,Murder - Female Victims,Victims_Upto_30_50_Yrs,182
8855,Gujarat,2001,Murder - Female Victims,Victims_Upto_30_50_Yrs,131
8855,Gujarat,2008,Murder - Male Victims,Victims_Upto_30_50_Yrs,378
8855,Gujarat,2009,Murder - Male Victims,Victims_Upto_30_50_Yrs,375
8855,Gujarat,2010,Murder - Male Victims,Victims_Upto_30_50_Yrs,365
8855,Gujarat,2009,Murder - Male Victims,Victims_Above_50_Yrs,56
8855,Gujarat,2008,Murder - Male Victims,Victims_Above_50_Yrs,78
8855,Gujarat,2007,Murder - Male Victims,Victims_Above_50_Yrs,99
8855,Gujarat,2006,Murder - Male Victims,Victims_Above_50_Yrs,67
8855,Gujarat,2005,Murder - Male Victims,Victims_Above_50_Yrs,84
8855,Gujarat,2004,Murder - Male Victims,Victims_Above_50_Yrs,79
8855,Gujarat,2003,Murder - Male Victims,Victims_Above_50_Yrs,82
8855,Gujarat,2002,Murder - Male Victims,Victims_Above_50_Yrs,189
8855,Gujarat,2001,Murder - Male Victims,Victims_Above_50_Yrs,87
8855,Gujarat,2010,Murder - Female Victims,Victims_Above_50_Yrs,21
8855,Gujarat,2009,Murder - Female Victims,Victims_Above_50_Yrs,34
8855,Gujarat,2008,Murder - Female Victims,Victims_Above_50_Yrs,29
8855,Gujarat,2007,Murder - Female Victims,Victims_Above_50_Yrs,28
8855,Gujarat,2006,Murder - Female Victims,Victims_Above_50_Yrs,29
8855,Gujarat,2005,Murder - Female Victims,Victims_Above_50_Yrs,31
8855,Gujarat,2004,Murder - Female Victims,Victims_Above_50_Yrs,25
8855,Gujarat,2001,Murder - Female Victims,Victims_Above_50_Yrs,26
8855,Gujarat,2006,Murder - Female Victims,Victims_Upto_30_50_Yrs,146
8855,Gujarat,2002,Murder - Female Victims,Victims_Above_50_Yrs,67
8855,Gujarat,2003,Murder - Female Victims,Victims_Above_50_Yrs,33
8855,Gujarat,2009,Murder - Female Victims,Victims_Upto_30_50_Yrs,129
8855,Gujarat,2010,Murder - Female Victims,Victims_Upto_30_50_Yrs,93
8855,Gujarat,2001,Murder - Male Victims,Victims_Upto_30_50_Yrs,416
8855,Gujarat,2002,Murder - Male Victims,Victims_Upto_30_50_Yrs,702
8855,Gujarat,2003,Murder - Male Victims,Victims_Upto_30_50_Yrs,379
8855,Gujarat,2004,Murder - Male Victims,Victims_Upto_30_50_Yrs,393
8855,Gujarat,2010,Murder - Male Victims,Victims_Above_50_Yrs,89
8855,Gujarat,2005,Murder - Male Victims,Victims_Upto_30_50_Yrs,320
8855,Gujarat,2008,Murder - Female Victims,Victims_Upto_30_50_Yrs,145
2203,Haryana,2008,Murder - Female Victims,Victims_Upto_15_18_Yrs,5
2203,Haryana,2007,Murder - Female Victims,Victims_Upto_15_18_Yrs,9
2203,Haryana,2006,Murder - Female Victims,Victims_Upto_15_18_Yrs,2
2203,Haryana,2001,Murder - Female Victims,Victims_Upto_10_15_Yrs,1
2203,Haryana,2004,Murder - Female Victims,Victims_Upto_15_18_Yrs,2
2203,Haryana,2003,Murder - Female Victims,Victims_Upto_15_18_Yrs,7
2203,Haryana,2009,Murder - Female Victims,Victims_Upto_15_18_Yrs,2
2203,Haryana,2005,Murder - Female Victims,Victims_Upto_15_18_Yrs,4
2203,Haryana,2001,Murder - Male Victims,Victims_Upto_15_18_Yrs,47
2203,Haryana,2004,Murder - Male Victims,Victims_Upto_15_18_Yrs,20
2203,Haryana,2002,Murder - Female Victims,Victims_Upto_10_Yrs,2
2203,Haryana,2003,Murder - Male Victims,Victims_Upto_15_18_Yrs,12
2203,Haryana,2005,Murder - Male Victims,Victims_Upto_15_18_Yrs,17
2203,Haryana,2006,Murder - Male Victims,Victims_Upto_15_18_Yrs,19
2203,Haryana,2007,Murder - Male Victims,Victims_Upto_15_18_Yrs,29
2203,Haryana,2008,Murder - Male Victims,Victims_Upto_15_18_Yrs,8
2203,Haryana,2009,Murder - Male Victims,Victims_Upto_15_18_Yrs,9
2203,Haryana,2010,Murder - Male Victims,Victims_Upto_15_18_Yrs,8
2203,Haryana,2001,Murder - Female Victims,Victims_Upto_10_Yrs,12
2203,Haryana,2002,Murder - Male Victims,Victims_Upto_15_18_Yrs,4
